name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
mexico city,2023-01-01,22.1,3.1,13.2,22.1,3.1,13,5,62.2,0,0,0,,0,0,21.6,18.4,164,1021.6,38.1,11.1,180.9,15.5,8,10,2023-01-01T07:10:42,2023-01-01T18:09:39,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
mexico city,2023-01-02,26.1,2,14.3,26.1,1.7,14.3,5.2,57.6,0,0,0,,0,0,43.2,33.5,167.9,1020.6,61.1,16,218.5,18.8,8,10,2023-01-02T07:11:02,2023-01-02T18:10:16,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMMX,MMTO,76675099999"
mexico city,2023-01-03,28.1,4.1,15.6,27.1,4.1,15.5,5.6,54.8,0,0,0,,0,0,36,18.4,206.3,1019.8,55.5,15,215.9,18.7,8,10,2023-01-03T07:11:20,2023-01-03T18:10:53,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMMX,MMTO,76675099999"
mexico city,2023-01-04,24,-0.9,13.5,24,-3.7,13.2,4,58,0,0,0,,0,0,19.1,17,109.1,1022.8,10.1,11.9,230.5,20,8,10,2023-01-04T07:11:37,2023-01-04T18:11:31,0.42,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,76675099999,MMMX,MMTO"
mexico city,2023-01-05,22.5,6.9,14.9,22.5,4.7,14.7,4,52.3,0,0,0,,0,0,25.2,22,17.5,1024.6,2.6,12.5,229.8,19.9,8,10,2023-01-05T07:11:53,2023-01-05T18:12:09,0.46,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
mexico city,2023-01-06,21.4,1.8,13.7,21.4,1.8,13.5,2.9,54.2,0,0,0,,0,0,11.9,14.8,38.2,1024.6,4.1,11.6,230.5,19.8,8,10,2023-01-06T07:12:08,2023-01-06T18:12:47,0.5,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76675099999,MMMX"
mexico city,2023-01-07,27.1,1.1,13.7,26.3,0.5,13.4,1,49.2,0,0,0,,0,0,13.7,12.6,31.3,1023.2,4.7,11.5,232.6,20.1,8,10,2023-01-07T07:12:22,2023-01-07T18:13:26,0.53,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMMX,MMTO,76675099999"
mexico city,2023-01-08,27,0.2,14.6,26.1,0.2,14.5,-0.7,38.7,0,0,0,,0,0,28.8,29.5,20.2,1022.7,0.5,14.5,236.2,20.4,9,10,2023-01-08T07:12:35,2023-01-08T18:14:04,0.56,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
mexico city,2023-01-09,25.1,2.8,13.7,25.1,2.8,13.6,4.1,57.4,0,0,0,,0,0,18,21.9,14,1023.5,31.3,9.8,228.8,19.7,8,10,2023-01-09T07:12:46,2023-01-09T18:14:43,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
mexico city,2023-01-10,26.1,3.1,15.3,26.1,3.1,15.3,3.3,48.9,0.3,100,12.5,rain,0,0,21.6,24,286.8,1021.9,44,12.7,188.7,16.2,8,10,2023-01-10T07:12:56,2023-01-10T18:15:22,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
mexico city,2023-01-11,21.4,3.1,13.4,21.4,3.1,13.4,4,56.9,0.2,100,8.33,rain,0,0,25.2,18.2,196.3,1022.1,50.7,10.7,195.8,16.9,8,10,2023-01-11T07:13:05,2023-01-11T18:16:01,0.66,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-01-12,21,0,12.3,21,0,12.1,2.1,57,0,0,0,rain,0,0,25.2,29.5,29,1023.7,25.3,10.3,234.5,20.4,8,10,2023-01-12T07:13:13,2023-01-12T18:16:40,0.69,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-01-13,20.1,4,13.2,20.1,0.8,12.8,1.2,49.8,0.1,100,4.17,rain,0,0,20.2,22.1,5.4,1026.1,39.7,12.6,235.9,20.4,8,10,2023-01-13T07:13:19,2023-01-13T18:17:20,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-01-14,21,3,11.7,21,1.7,11.4,-3,41.4,0,0,0,,0,0,28.8,21.4,117.4,1024.2,2.1,12.9,240.2,20.7,9,10,2023-01-14T07:13:25,2023-01-14T18:17:59,0.75,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
mexico city,2023-01-15,22.1,0,13.4,22.1,-1.8,13.1,-1.9,38.8,0,0,0,,0,0,25.2,29.1,119.7,1021.2,0,12.8,240.3,20.7,9,10,2023-01-15T07:13:29,2023-01-15T18:18:38,0.79,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-01-16,27,0.1,13.7,26.3,-3.9,13.5,1.7,51.8,0,0,0,,0,0,14.4,20.3,116.3,1018.5,3.6,11,242.8,20.9,9,10,2023-01-16T07:13:31,2023-01-16T18:19:17,0.83,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-01-17,24.2,0.1,14.7,24.2,0.1,14.6,3.1,52.3,0,0,0,,0,0,42.4,22.3,130.1,1016.2,49.7,11.5,224.8,19.3,8,10,2023-01-17T07:13:33,2023-01-17T18:19:56,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-01-18,25.1,3.1,15.1,25.1,3.1,15,4.6,56.8,0,0,0,,0,0,14.4,15.7,105.7,1017,54.8,9.6,240.1,20.7,9,10,2023-01-18T07:13:33,2023-01-18T18:20:35,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
mexico city,2023-01-19,25.3,1.1,15.7,25.3,-0.6,15.6,3.1,47.6,0,0,0,,0,0,40.7,27.7,152.7,1019.2,55.7,9.8,218.4,18.8,8,10,2023-01-19T07:13:31,2023-01-19T18:21:14,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,76675099999,MMMX,MMTO"
mexico city,2023-01-20,26,3.1,15.3,26,1.7,15.1,4.1,53.3,0,0,0,,0,0,11.5,25.8,94.6,1019.1,50.5,11.1,241.2,21,9,10,2023-01-20T07:13:29,2023-01-20T18:21:52,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-01-21,26,4,16.1,26,4,15.9,5,52,0,0,0,,0,0,14.4,18.4,139.6,1019.4,40.9,10.6,244.7,21.1,9,10,2023-01-21T07:13:25,2023-01-21T18:22:30,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO"
mexico city,2023-01-22,24.9,2.1,13.8,24.9,2.1,13.7,4.5,60.2,0,0,0,,0,0,21.6,25.9,154.5,1017.9,12.7,10.3,245.1,21.1,9,10,2023-01-22T07:13:20,2023-01-22T18:23:09,0.03,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-01-23,24.2,3,15.5,24.2,3,15.4,6.6,58.9,0,0,0,,0,0,28.8,29.4,140,1018.9,6.5,11.5,247.8,21.4,9,10,2023-01-23T07:13:14,2023-01-23T18:23:46,0.06,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMTO,76675099999,MMMX"
mexico city,2023-01-24,29,0.1,14.2,27.7,0.1,14.1,4.5,59,0,0,0,,0,0,25.2,33.5,160.1,1018.1,14.5,12.1,249.9,21.6,9,10,2023-01-24T07:13:06,2023-01-24T18:24:24,0.1,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
mexico city,2023-01-25,28.1,8.9,16.7,26.9,7.8,16.4,4.8,49.7,0,0,0,,0,0,14.4,19.2,65,1018.4,1.7,11.8,252.8,22,9,10,2023-01-25T07:12:57,2023-01-25T18:25:01,0.13,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999"
mexico city,2023-01-26,22.5,1,12.8,22.5,1,12.6,3.6,56.1,0,0,0,,0,0,21.6,22.3,132.2,1020.4,10.3,12.6,248.6,21.3,9,10,2023-01-26T07:12:47,2023-01-26T18:25:38,0.16,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-01-27,22.1,4.9,13.2,22.1,2.7,12.5,2,54.4,0,0,0,,0,0,40.7,29.4,105.2,1021.7,0.9,11.2,253.4,21.9,9,10,2023-01-27T07:12:36,2023-01-27T18:26:15,0.2,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
mexico city,2023-01-28,23.9,1.1,13.9,23.9,1.1,13.7,1.8,51.1,0,0,0,,0,0,18.7,20.6,132.5,1021.3,13.3,12.1,240,20.5,9,10,2023-01-28T07:12:23,2023-01-28T18:26:51,0.25,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMSM,MMTO,MMMX,76675099999"
mexico city,2023-01-29,30,2.6,16,28.2,2.6,15.9,3.4,47.4,0,0,0,,0,0,18,18.4,41.6,1021.1,5.6,12,253.9,21.9,9,10,2023-01-29T07:12:09,2023-01-29T18:27:26,0.26,Clear,Clear conditions throughout the day.,clear-day,"76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,MMTO,76675099999"
mexico city,2023-01-30,30,3.1,16.6,28.3,3.1,16.4,3.5,46.1,0,0,0,,0,0,25.2,25.6,337.6,1019.9,6,10.7,255,22,9,10,2023-01-30T07:11:54,2023-01-30T18:28:02,0.3,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999,MMMX"
mexico city,2023-01-31,30.1,8.1,17.3,28.3,7.6,17.2,1.7,38.7,0,0,0,,0,0,21.6,18.3,111.8,1018,0.5,14.4,258.8,22.3,9,10,2023-01-31T07:11:37,2023-01-31T18:28:37,0.33,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMTO,76675099999,MMMX"
mexico city,2023-02-01,24.3,0.1,13.8,24.3,0.1,13.5,3.2,54.6,0,0,0,,0,0,25.2,25.9,128,1020.4,7,12,260.5,22.4,9,10,2023-02-01T07:11:20,2023-02-01T18:29:11,0.37,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMMX,MMTO,76675099999"
mexico city,2023-02-02,25.4,1.8,15.6,25.4,1.8,15.5,0.8,42.6,0,0,0,,0,0,22.7,18.4,87.1,1020.2,4,14.5,262.5,22.6,9,10,2023-02-02T07:11:01,2023-02-02T18:29:45,0.4,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMTO,76675099999,MMMX"
mexico city,2023-02-03,21.4,3.2,12.9,21.4,3.2,12.5,3,53.9,0,0,0,,0,0,18,20.7,357.4,1025.4,25.8,11.5,170,14.7,8,10,2023-02-03T07:10:41,2023-02-03T18:30:19,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMMX,76675099999,MMTO"
mexico city,2023-02-04,27,3.1,13,26.2,0.1,12.2,1.3,51,0,0,0,,0,0,14.4,22,42.8,1026,4.1,12.2,261.7,22.5,9,10,2023-02-04T07:10:20,2023-02-04T18:30:52,0.47,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-02-05,26.1,4.1,14.9,26.1,2.2,14.5,-0.8,41.5,0,0,0,,0,0,25.2,33.4,4.3,1023.4,0,13.9,270.4,23.3,9,10,2023-02-05T07:09:57,2023-02-05T18:31:25,0.5,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
mexico city,2023-02-06,25.1,3.1,14.8,25.1,2.9,14.5,-3.2,33.8,0,0,0,,0,0,25.2,14.8,56.6,1020.6,1.7,14.9,273.8,23.7,9,10,2023-02-06T07:09:34,2023-02-06T18:31:57,0.53,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-02-07,26.1,1.1,15.4,26.1,1.1,15.3,-2.4,33.9,0,0,0,,0,0,14,14.8,66.9,1018.8,13.7,15,270,23.3,9,10,2023-02-07T07:09:09,2023-02-07T18:32:29,0.57,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
mexico city,2023-02-08,27.1,11.1,17.2,26.6,11.1,17.1,4.7,45.7,0,0,0,rain,0,0,18,18.4,99.9,1018.2,19.4,12.2,251.6,21.9,9,10,2023-02-08T07:08:44,2023-02-08T18:33:00,0.6,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
mexico city,2023-02-09,22.6,6.1,15.7,22.6,6.1,15.7,6.2,57.1,0.1,100,4.17,rain,0,0,21.6,18.3,138.2,1020.7,46.8,9.8,209.3,17.9,9,10,2023-02-09T07:08:17,2023-02-09T18:33:30,0.64,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999,MMMX"
mexico city,2023-02-10,29.1,5,16.2,27.7,5,16.1,6.4,54.7,0.2,100,4.17,rain,0,0,18.4,22,32.8,1020.4,52.5,9.7,225.6,19.5,9,10,2023-02-10T07:07:49,2023-02-10T18:34:01,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMMX,MMTO,76675099999"
mexico city,2023-02-11,27.1,9,15,26.5,6.8,14.7,5.4,55.9,0,0,0,rain,0,0,16.2,20.2,21.8,1019.8,71.3,13,219.8,19,9,10,2023-02-11T07:07:20,2023-02-11T18:34:30,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
mexico city,2023-02-12,29.1,7.1,16.7,27.7,5.7,16.1,5.3,51.1,0,0,0,rain,0,0,18,22.3,107.3,1020.2,19,11.6,260.8,22.6,9,10,2023-02-12T07:06:50,2023-02-12T18:34:59,0.74,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,remote,MMMX,MMTO,76675099999"
mexico city,2023-02-13,27.1,5.1,18.1,26.2,4.5,18,2,39.3,0,0,0,,0,0,32.4,29.5,151.9,1019.6,5.7,13.1,272.4,23.5,9,10,2023-02-13T07:06:19,2023-02-13T18:35:28,0.75,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999"
mexico city,2023-02-14,26,4,17.1,26,4,17.1,5.2,50.4,0,0,0,,0,0,46.8,21.6,203.5,1016.6,7.8,13.8,276.8,24,9,10,2023-02-14T07:05:47,2023-02-14T18:35:56,0.81,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,MMTO,76675099999"
mexico city,2023-02-15,30.1,3.1,16.3,28.4,3.1,16.1,3.5,48.2,0,0,0,,0,0,21.6,25.9,151.3,1017.4,2.8,15.8,282.1,24.3,10,10,2023-02-15T07:05:14,2023-02-15T18:36:24,0.84,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
mexico city,2023-02-16,31.1,9.1,19.2,29,8.5,19,1,35.9,0,0,0,,0,0,21.6,20.7,55,1015.8,4.6,15.1,290.9,25.1,10,10,2023-02-16T07:04:40,2023-02-16T18:36:51,0.88,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
mexico city,2023-02-17,25.9,5.4,16.8,25.9,5.4,16.8,5.7,51.8,0,0,0,,0,0,32.4,29.4,111.6,1020,11.4,9.6,277.9,24,10,10,2023-02-17T07:04:05,2023-02-17T18:37:17,0.91,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX"
mexico city,2023-02-18,24.3,2.3,14.1,24.3,1,13.7,2.9,52.6,0,0,0,,0,0,25.2,22.3,125.1,1022.6,10.2,11.8,286.4,24.8,10,10,2023-02-18T07:03:29,2023-02-18T18:37:43,0.95,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,MMTO,76675099999"
mexico city,2023-02-19,26,3.4,16.6,26,3.4,16.5,2.1,42.4,0,0,0,,0,0,39.6,26,132.6,1021.4,4.9,18.3,287.6,24.9,10,10,2023-02-19T07:02:53,2023-02-19T18:38:09,0.98,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
mexico city,2023-02-20,31,4,17.7,28.9,4,17.5,1.8,41.9,0,0,0,,0,0,21.6,31.3,65,1020.3,3,15,290.5,25.1,10,10,2023-02-20T07:02:15,2023-02-20T18:38:34,0,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,MMTO,76675099999"
mexico city,2023-02-21,29,3.1,16.2,27.5,1.7,16,2.4,44.3,0,0,0,,0,0,43.2,22.3,155.4,1018.1,21,12.9,289.4,24.9,10,10,2023-02-21T07:01:37,2023-02-21T18:38:59,0.05,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
mexico city,2023-02-22,23.2,3,15.7,23.2,1.6,15.6,3.3,47.5,0,0,0,,0,0,21.6,31.7,133.5,1019.2,60.8,15,242.5,21,8,10,2023-02-22T07:00:58,2023-02-22T18:39:23,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
mexico city,2023-02-23,30,1.1,17.4,28.2,1.1,17.3,3.6,44,0,0,0,,0,0,21.6,24.1,119.6,1020.7,8,11.8,293.3,25.4,10,10,2023-02-23T07:00:18,2023-02-23T18:39:46,0.11,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
mexico city,2023-02-24,27.2,4,18,26.8,4,17.9,2,38.2,0,0,0,,0,0,21.6,18.2,57.2,1021.4,21.1,12.2,289,24.9,10,10,2023-02-24T06:59:37,2023-02-24T18:40:09,0.15,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
mexico city,2023-02-25,26,6.1,17.1,26,5.1,17,2.6,45.4,0,0,0,,0,0,28.8,29.5,149.6,1023.3,7.5,12,295.3,25.6,10,10,2023-02-25T06:58:56,2023-02-25T18:40:32,0.18,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,MMMX,76675099999"
mexico city,2023-02-26,26,10.1,18.7,26,10.1,18.7,3.5,43.2,0,0,0,,0,0,19.1,18.4,173.9,1018.6,26.7,16.5,280.2,24.2,10,10,2023-02-26T06:58:14,2023-02-26T18:40:54,0.21,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX"
mexico city,2023-02-27,27.2,5.1,18.7,26.9,5.1,18.7,1.6,37.1,0,0,0,,0,0,18,14.7,20.8,1015.8,21,16.3,295.3,25.5,10,10,2023-02-27T06:57:31,2023-02-27T18:41:16,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,MMTO,76675099999"
mexico city,2023-02-28,33.1,7.1,20.6,30.7,7.1,20.3,-0.8,26.7,0,0,0,,0,0,32.4,23.2,146.3,1018,21.3,15.4,289.1,25,10,10,2023-02-28T06:56:47,2023-02-28T18:41:38,0.28,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
mexico city,2023-03-01,27.2,6.1,19.6,26.2,6.1,19.5,2.6,36.1,0,0,0,,0,0,18.7,19,191.2,1016.3,68.2,13.9,254.2,22,10,10,2023-03-01T06:56:03,2023-03-01T18:41:59,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
mexico city,2023-03-02,31.9,7.1,20.7,30.1,7.1,20.4,2.2,33.8,0,0,0,,0,0,24.1,24.1,204,1013.3,27.5,16.9,291.6,25.1,10,10,2023-03-02T06:55:19,2023-03-02T18:42:19,0.34,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
mexico city,2023-03-03,28.8,4.1,19.6,27.3,4.1,19.4,-0.8,30.6,0,0,0,,0,0,41.2,25.9,158.5,1011.9,0.2,15.3,312.3,26.9,10,10,2023-03-03T06:54:33,2023-03-03T18:42:39,0.38,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
mexico city,2023-03-04,29.1,9.9,19.8,27.9,9,19.5,2.9,37.2,0,0,0,,0,0,28.8,25.9,132.3,1014.6,15.6,14.3,307.9,26.6,10,10,2023-03-04T06:53:48,2023-03-04T18:42:59,0.41,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-03-05,33.1,6.1,21,31,6.1,20.7,4.6,37.2,0.1,100,4.17,rain,0,0,32.4,19.6,79.7,1017.6,77.8,12.9,291.3,25.1,10,10,2023-03-05T06:53:01,2023-03-05T18:43:19,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMTO"
mexico city,2023-03-06,31.9,5.1,20,30.3,4.4,19.8,1.6,35.6,0,0,0,,0,0,28.8,38.2,31.5,1018.7,32.5,12.9,298.5,25.8,10,10,2023-03-06T06:52:14,2023-03-06T18:43:38,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,MMTO,76675099999"
mexico city,2023-03-07,27.7,11,20.5,26.3,11,20.4,-4.2,24.2,0,0,0,,0,0,43.2,26.7,40.4,1017.9,40.4,14.2,320,27.6,10,10,2023-03-07T06:51:27,2023-03-07T18:43:57,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,76675099999,MMMX,MMTO"
mexico city,2023-03-08,27,11.1,19.3,26.2,11.1,19.3,-0.8,30,0,0,0,,0,0,25.2,21.2,34,1018,4.2,14.5,316.5,27.4,10,10,2023-03-08T06:50:39,2023-03-08T18:44:15,0.54,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMMX,76675099999,MMTO"
mexico city,2023-03-09,29,7.1,19,27.8,7.1,18.9,0.1,31.3,0,0,0,,0,0,23.8,33.1,32.4,1017.9,9.5,13.7,313,27,10,10,2023-03-09T06:49:51,2023-03-09T18:44:33,0.58,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
mexico city,2023-03-10,27,5.8,17.4,26.6,5.8,17.3,-1.6,33.2,2,100,4.17,rain,0,0,26.3,29.2,24.9,1017.4,13.4,14.5,315.4,27.3,10,10,2023-03-10T06:49:02,2023-03-10T18:44:51,0.61,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-03-11,27,5.1,17.1,25.9,5.1,17,1.1,38.5,4.667,100,12.5,rain,0,0,101.9,59,27.2,1018.6,24.6,11,310,26.8,10,10,2023-03-11T06:48:13,2023-03-11T18:45:09,0.65,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
mexico city,2023-03-12,25,7,16,25,7,16,3.6,47.5,1.6,100,12.5,rain,0,0,46.8,33.5,346.5,1019,50.9,13.4,272.8,23.7,10,10,2023-03-12T06:47:24,2023-03-12T18:45:26,0.68,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
